x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,event,p
0.1,-0.2,-0.7,-6.7,-6.7,-3.1,4.9,4.6,1.0,3.6,1.0,0.9468033658092652
0.8,0.0,0.0,-8.8,-8.8,9.0,10.9,5.0,3.0,1.3,1.0,0.9800686139737266
0.6,0.9,-1.1,-9.8,-9.8,1.2,3.1,2.9,2.0,3.9,1.0,0.9635380473054532
0.2,-0.3,-0.4,-8.8,-8.8,4.0,4.5,2.7,1.4,6.3,1.0,0.9689723972502038
0.3,2.6,-1.1,-6.1,-6.1,0.0,1.6,7.0,0.8,2.8,1.0,0.9410644339123936
-0.0,1.9,-0.0,-3.1,-3.1,-0.5,6.9,2.2,0.3,0.5,1.0,0.9473756521257836
0.4,16.1,-0.7,-3.9,-3.9,1.7,5.1,4.2,0.6,1.8,1.0,0.9426925213367534
2.1,-0.3,-1.6,-6.7,-6.7,8.5,4.0,3.8,1.5,2.2,1.0,0.9688872322034474
1.5,0.2,0.0,-8.6,-8.6,9.3,8.5,6.5,3.5,5.4,1.0,0.9779724490751206
-1.2,0.5,0.6,5.5,5.5,-0.5,8.2,4.5,0.1,0.4,1.0,0.9108072201251328
-0.0,-0.0,-0.1,4.2,4.2,6.1,2.5,4.6,0.1,2.3,1.0,0.9259189462338041
0.8,0.0,-13.5,-2.6,-2.6,4.9,0.8,2.9,0.3,1.1,1.0,0.9176000182112743
-0.2,1.2,0.1,-3.1,-3.1,-1.5,11.5,2.8,0.2,1.5,1.0,0.95289107318712
4.4,10.5,-0.7,-11.3,-11.3,4.8,7.8,4.0,9.9,1.6,1.0,0.9769765194542148
0.1,-2.7,-0.0,-2.1,-2.1,4.8,7.2,6.4,0.5,4.2,1.0,0.9550112687160324
2.0,0.0,-3.3,-9.1,-9.1,3.3,3.0,3.1,2.3,6.0,1.0,0.963456772437918
0.5,-0.0,-0.4,-7.4,-7.4,-5.6,5.3,5.7,1.4,1.0,1.0,0.942389361467154
0.1,1.4,-0.4,-1.7,-1.7,6.1,4.5,3.3,0.3,1.5,1.0,0.9529579727710455
0.2,0.0,-0.0,-6.1,-6.1,7.7,4.4,5.6,0.9,1.4,1.0,0.9664630251021944
0.1,-2.7,-0.1,-4.4,-4.4,1.4,5.8,3.2,0.5,0.4,1.0,0.9547145768166204
0.3,0.0,-0.6,-0.2,-0.2,3.6,3.7,6.4,0.4,1.8,1.0,0.9359157073042024
3.5,11.5,-1.3,-8.6,-8.6,8.6,3.3,5.2,3.1,1.8,1.0,0.9691151030411636
0.9,0.0,-0.1,-9.3,-9.3,7.0,4.9,2.9,2.1,11.0,0.0,0.9752870736657068
0.0,0.0,-0.0,-0.7,-0.7,1.5,8.3,4.7,0.3,1.3,1.0,0.9447703242492176
-8.8,-0.8,3.6,2.5,2.5,-10.5,4.2,4.7,0.0,1.1,0.0,0.8735843667367458
0.3,0.0,-0.3,-5.0,-5.0,-0.7,5.7,5.1,0.8,3.1,1.0,0.9485443980498838
1.2,0.0,-3.2,-7.0,-7.0,8.0,1.8,2.4,0.9,1.5,0.0,0.9647166526000605
-0.1,-2.2,-0.3,1.3,1.3,-4.0,2.9,1.7,0.1,0.3,1.0,0.908791174836074
0.1,-6.7,-0.0,7.2,7.2,-4.2,0.7,1.3,0.0,1.6,0.0,0.8667790813005569
6.4,1.5,-0.4,-8.1,-8.1,11.4,2.6,10.8,4.5,1.4,1.0,0.971959134464518
0.4,0.0,-0.3,4.5,4.5,7.5,9.1,6.7,0.4,2.4,0.0,0.9410280669504308
0.3,1.3,-3.4,-5.3,-5.3,6.9,1.0,3.2,0.4,1.6,1.0,0.9550890800711366
0.6,-0.0,0.0,-2.5,-2.5,7.8,9.1,8.8,1.0,5.9,1.0,0.9622324332478372
0.3,-0.0,-0.6,-5.9,-5.9,-0.4,5.4,3.5,0.8,1.2,1.0,0.952633577953162
2.6,0.5,-0.9,-5.7,-5.7,10.3,3.5,5.4,1.5,0.5,1.0,0.9683483139027992
0.4,0.9,-2.3,-5.3,-5.3,-0.4,2.2,5.1,0.7,1.4,1.0,0.9388235521005276
0.7,-0.0,-0.1,-9.2,-9.2,2.7,4.8,5.0,2.4,4.5,1.0,0.9668713378993136
1.9,-24.8,-8.9,-9.5,-9.5,2.5,0.8,5.9,2.5,0.9,1.0,0.9568928724904341
3.8,-1.2,-6.7,-5.7,-5.7,7.9,2.2,3.9,1.3,2.3,1.0,0.9568737742081046
2.3,0.4,-6.1,-6.3,-6.3,7.4,1.0,8.2,1.4,4.0,1.0,0.9510861820122186
0.1,-0.4,-0.3,3.0,3.0,5.3,3.9,7.1,0.3,1.3,1.0,0.9276969779176628
-0.5,-0.0,0.3,3.8,3.8,-5.5,13.3,4.5,0.1,0.9,1.0,0.914842904867242
0.0,2.0,-0.0,5.4,5.4,8.6,7.1,4.1,0.1,0.5,1.0,0.9391114961317042
2.2,0.0,-0.8,2.8,2.8,10.3,4.7,9.6,0.7,11.7,1.0,0.9437770104881772
-0.0,0.0,-1.1,2.3,2.3,1.6,1.6,2.6,0.1,1.5,1.0,0.9169330813532596
0.2,-0.0,-0.1,-8.1,-8.1,-2.4,5.7,3.5,1.2,8.0,1.0,0.9571046647115375
-0.2,1.7,0.7,-5.0,-5.0,-0.8,18.2,2.5,0.3,0.8,1.0,0.9690908392654184
6.6,-0.0,-0.8,-9.8,-9.8,10.2,3.7,9.0,8.0,3.8,1.0,0.9766487046117752
4.8,0.1,-3.3,0.3,0.3,9.6,1.7,24.8,1.5,7.3,1.0,0.9155414299846176
0.7,-0.4,-0.3,1.3,1.3,7.4,8.2,6.0,0.6,25.2,1.0,0.9548183067773434
3.4,2.5,-6.6,-11.4,-11.4,5.0,1.5,1.6,3.5,2.0,1.0,0.9664719194552104
0.0,0.2,-0.7,-2.1,-2.1,-2.1,3.8,6.8,0.4,0.4,1.0,0.9242196920971144
0.1,-3.9,-0.2,-3.7,-3.7,3.5,5.2,3.9,0.5,18.0,1.0,0.9583156815428482
8.4,-1.5,-7.6,-6.1,-6.1,10.6,3.3,3.2,2.1,3.2,1.0,0.9656661447919284
0.9,-0.0,-0.0,1.8,1.8,8.6,14.6,8.6,0.8,0.9,1.0,0.9601011034831922
0.1,0.0,-0.2,-2.6,-2.6,4.0,2.9,9.6,0.6,0.8,1.0,0.9408607679788952
-0.3,-0.0,-0.3,1.7,1.7,-3.7,1.9,1.4,0.1,2.5,1.0,0.9041465478017696
2.7,4.3,-2.2,-8.0,-8.0,8.8,2.1,4.5,2.0,2.0,1.0,0.9677129236009582
0.4,0.0,-0.8,-6.1,-6.1,4.5,3.1,2.9,0.7,0.8,1.0,0.9602323147339036
-0.1,0.6,0.2,-1.8,-1.8,0.8,11.5,2.6,0.2,1.4,1.0,0.9548034259798904
0.0,-0.0,-0.4,1.0,1.0,2.6,2.2,4.6,0.2,1.3,1.0,0.9268522943351072
-1.3,0.2,0.1,5.8,5.8,-0.3,3.7,4.0,0.0,2.5,1.0,0.8954167183585575
0.0,-4.3,-0.0,-6.3,-6.3,-1.9,5.9,5.2,0.8,1.6,1.0,0.952006401906376
-0.0,0.0,0.1,-4.1,-4.1,1.4,9.6,4.8,0.5,0.4,1.0,0.957436774959908
5.6,0.0,-18.1,-8.4,-8.4,6.1,0.6,3.6,1.8,0.4,1.0,0.938024076573065
1.5,-0.1,-0.4,-6.7,-6.7,-9.9,0.8,1.1,0.2,0.6,0.0,0.9218487305008106
-0.9,-0.1,0.0,5.6,5.6,-1.1,4.0,3.8,0.1,3.5,1.0,0.8949752147714796
0.6,0.1,-1.3,-3.3,-3.3,7.0,2.9,4.0,0.6,0.5,1.0,0.9555116486592804
1.0,0.3,-2.6,-6.4,-6.4,4.4,1.8,3.1,0.7,2.5,1.0,0.9563332686375642
0.2,-2.1,-0.2,-6.4,-6.4,4.1,3.7,5.1,0.9,1.7,1.0,0.9606954380029352
-0.4,-7.8,0.0,8.6,8.6,3.5,6.5,7.3,0.0,1.1,1.0,0.9039301336404696
0.2,-0.3,-1.0,6.2,6.2,9.3,1.2,10.9,0.2,5.7,1.0,0.9114553760468538
9.4,0.0,-7.3,-8.3,-8.3,7.8,1.1,12.2,4.8,1.3,1.0,0.955501797575272
-0.0,0.0,-0.0,-6.0,-6.0,1.0,5.7,2.9,0.4,1.0,0.0,0.9577220961715978
7.2,-0.4,-13.5,-9.8,-9.8,6.2,1.4,2.6,3.5,0.5,1.0,0.9559290010352084
-0.0,1.2,-0.0,-2.6,-2.6,-1.0,3.7,2.7,0.2,8.7,1.0,0.9389096593046228
-0.4,-0.0,0.4,5.7,5.7,1.5,9.4,5.5,0.1,0.5,1.0,0.9194362267782684
0.0,-5.8,-0.1,-3.5,-3.5,5.0,3.2,2.2,0.2,2.1,1.0,0.9580083253650904
1.4,0.1,-2.4,-8.2,-8.2,5.6,1.5,4.6,1.5,0.5,1.0,0.962138917132182
2.7,0.5,-1.0,-3.5,-3.5,8.6,3.1,8.9,1.2,0.8,1.0,0.955980962809828
-0.0,-0.2,0.0,7.1,7.1,8.3,5.8,4.9,0.1,3.5,1.0,0.9286887900856344
0.7,-0.3,0.0,0.8,0.8,10.8,7.1,22.0,1.1,4.0,1.0,0.9406171937659824
0.8,-0.0,-7.6,-5.8,-5.8,6.3,0.7,3.7,0.6,7.3,1.0,0.9487136586577751
7.8,1.1,-12.9,-11.7,-11.7,-1.2,0.9,7.2,10.6,3.9,1.0,0.9428015267673788
0.1,-0.1,0.0,4.6,4.6,7.3,13.9,10.1,0.4,0.6,1.0,0.9453857392876948
8.5,1.0,-5.7,-9.4,-9.4,9.0,1.5,8.7,6.0,2.5,1.0,0.9666343658063442
2.5,-1.5,-3.9,-9.6,-9.6,-1.1,2.1,5.5,3.3,2.4,1.0,0.9517660548719078
0.1,-0.0,-4.7,-7.8,-7.8,3.4,1.3,1.0,0.4,6.1,1.0,0.9565213756829865
-5.4,-0.8,10.6,10.8,10.8,5.0,42.8,6.5,0.0,20.9,1.0,0.980310227675094
0.0,-0.0,-0.1,2.7,2.7,8.2,2.4,5.7,0.2,3.3,1.0,0.9374651649049244
-0.3,2.5,0.0,-3.3,-3.3,-6.7,6.1,4.8,0.2,0.7,1.0,0.9231630425599704
0.0,0.1,0.0,-3.7,-3.7,1.1,25.1,3.3,0.6,2.4,1.0,0.9756379909205076
1.0,-5.0,-1.7,-7.1,-7.1,5.7,4.6,2.8,1.2,2.5,1.0,0.96762500912984
0.7,0.1,-8.2,-10.0,-10.0,-2.8,1.4,1.2,1.1,2.5,1.0,0.942260324508152
1.0,-0.0,-2.5,-5.8,-5.8,6.5,2.9,2.9,0.8,4.6,1.0,0.961339368888448
0.3,-0.0,-0.2,4.0,4.0,5.3,2.5,25.6,0.5,2.4,1.0,0.8786538278490809
0.8,0.5,-0.7,-4.8,-4.8,-1.0,5.5,11.3,1.5,1.1,1.0,0.9375781076974736
0.8,-0.1,-7.5,-7.1,-7.1,2.7,0.6,4.5,0.7,2.9,1.0,0.9421032668596512
1.8,-0.0,-0.5,-5.9,-5.9,8.1,4.0,7.8,1.7,0.9,1.0,0.9643782401371156
0.3,-1.0,-3.7,-9.1,-9.1,1.3,1.3,2.2,1.0,1.6,1.0,0.956103120505054
1.6,0.0,-7.7,-7.7,-7.7,6.3,0.8,4.7,1.2,1.4,1.0,0.9531932908402042
7.2,1.5,-2.2,-5.1,-5.1,10.0,7.6,8.2,3.4,4.1,1.0,0.9694752018810288
0.6,-0.7,-0.9,-4.3,-4.3,8.1,2.5,5.1,0.7,2.1,1.0,0.9599523730859829
1.5,13.1,-3.8,-7.3,-7.3,1.3,1.4,7.5,1.5,0.9,1.0,0.9379722337716564
1.8,-0.0,-2.0,-9.5,-9.5,7.1,1.6,3.1,2.0,2.5,1.0,0.969870570629218
0.3,-0.0,-1.5,-10.4,-10.4,-3.0,2.3,1.9,1.6,2.9,1.0,0.9560195295889284
-0.0,0.7,0.1,3.7,3.7,5.2,9.2,5.2,0.2,2.0,0.0,0.9399231285938938
-0.0,-0.3,-0.3,-3.5,-3.5,0.1,2.9,2.7,0.2,1.2,1.0,0.9424461872934822
8.2,1.7,-16.1,-10.2,-10.2,3.9,0.9,4.7,4.8,26.3,1.0,0.948403870173014
0.1,-0.1,-1.8,-1.1,-1.1,1.6,1.6,6.1,0.3,1.7,1.0,0.9257343339477048
-0.0,-1.2,0.0,-6.9,-6.9,-7.1,21.2,1.9,0.7,0.5,1.0,0.9672132936066546
0.3,-0.0,-0.0,0.0,0.0,8.2,6.6,6.7,0.6,9.1,1.0,0.954876749181229
0.6,0.2,-6.2,-0.9,-0.9,5.2,1.6,4.9,0.4,1.7,1.0,0.928334228606072
0.0,-3.1,-0.2,6.3,6.3,7.1,5.0,4.8,0.1,1.0,1.0,0.9270195716193972
0.3,-5.0,-1.0,4.4,4.4,9.9,3.1,6.8,0.3,8.3,1.0,0.9375253295794252
0.1,0.3,-1.2,-2.6,-2.6,-1.5,2.7,4.6,0.4,6.1,1.0,0.9295541495471948
0.2,-0.2,-0.3,5.6,5.6,7.0,5.5,9.2,0.3,2.8,1.0,0.9223068782985512
0.1,-0.1,-1.2,-2.4,-2.4,1.9,2.7,3.2,0.3,3.6,1.0,0.9409227604166492
-0.6,0.2,-0.0,0.6,0.6,-2.1,3.1,2.5,0.1,0.9,1.0,0.9182819667411848
0.9,0.4,-0.7,3.9,3.9,11.4,4.6,5.4,0.4,1.2,1.0,0.9455515566545604
0.1,-0.5,0.3,2.6,2.6,8.4,18.7,10.6,0.6,6.8,1.0,0.9625776038476088
0.4,-10.8,-1.3,-3.4,-3.4,2.9,3.3,6.3,0.7,0.9,1.0,0.9487897326238228
5.8,-0.0,-11.2,-8.8,-8.8,6.9,0.9,6.1,3.1,14.1,1.0,0.9549074203997472
1.3,-8.6,-1.7,-10.6,-10.6,1.8,3.3,2.6,3.2,1.2,1.0,0.969060227136354
0.5,-1.0,-0.3,-8.7,-8.7,2.8,4.2,4.0,1.7,2.2,1.0,0.9654909463736668
6.5,0.7,-17.0,-9.9,-9.9,5.5,1.1,3.6,3.9,1.2,1.0,0.9465735648577296
-0.1,0.1,-4.8,4.9,4.9,2.7,0.1,8.6,0.0,3.4,0.0,0.8746726727974926
-0.0,6.3,-1.1,4.4,4.4,-2.5,3.0,3.9,0.1,6.2,1.0,0.8840695690641599
0.0,0.3,-0.0,-7.2,-7.2,-2.4,5.1,2.7,0.6,6.9,1.0,0.9539457801807524
0.3,-0.1,-0.0,1.5,1.5,6.5,14.4,10.7,0.8,2.0,1.0,0.9541210291671276
0.3,-0.9,-2.1,-5.5,-5.5,3.4,2.3,2.6,0.5,2.3,0.0,0.9537754905806208
0.0,-2.2,-0.2,-6.0,-6.0,-3.0,3.1,3.1,0.4,0.9,1.0,0.9440735545356568
14.3,-2.5,-18.6,-7.9,-7.9,10.2,0.4,14.0,4.6,0.3,1.0,0.9383646220872937
0.1,0.0,-0.9,-5.4,-5.4,1.7,1.5,5.9,0.5,1.1,1.0,0.9454657636629914
21.8,-0.5,-7.0,-10.5,-10.5,9.3,2.5,11.8,20.2,2.2,1.0,0.9743657708719988
0.0,3.0,-0.2,-2.7,-2.7,5.1,2.3,5.7,0.3,1.2,1.0,0.9466062373443964
0.0,0.0,-0.2,1.8,1.8,-5.9,3.4,9.9,0.3,2.2,1.0,0.8783836472031554
0.1,-15.5,-6.5,-8.1,-8.1,-6.4,1.1,2.6,0.7,0.9,1.0,0.9321206258388876
4.9,-0.0,-0.7,-9.7,-9.7,8.6,6.3,4.3,5.6,13.9,1.0,0.9793192577694568
-1.8,-0.4,0.2,9.4,9.4,3.4,11.9,2.0,0.0,2.6,0.0,0.9208268023223768
-1.7,-4.9,0.4,2.5,2.5,-5.1,6.1,2.5,0.1,3.6,1.0,0.9097683501173804
0.0,2.4,0.0,-4.1,-4.1,1.5,6.9,4.2,0.4,5.1,1.0,0.9535898166245044
0.0,39.3,-0.0,-1.4,-1.4,0.6,5.6,10.6,0.5,2.9,1.0,0.9053077565685259
1.9,-0.0,-4.3,-8.1,-8.1,6.4,0.9,6.7,1.6,0.3,1.0,0.9580741780251772
0.6,-5.8,-0.1,-1.0,-1.0,7.1,9.3,5.3,0.7,2.3,1.0,0.9618182323671868
4.8,0.1,-1.9,-8.6,-8.6,4.5,4.5,5.3,3.7,1.2,1.0,0.966793544314023
1.4,-0.3,-0.9,-5.2,-5.2,7.3,3.2,5.9,1.1,0.9,1.0,0.9610552714750148
7.1,1.2,-19.0,-6.2,-6.2,9.6,0.5,6.2,1.5,3.0,1.0,0.9340257153982516
0.0,1.0,0.0,-0.9,-0.9,7.8,14.1,3.1,0.4,6.2,1.0,0.9689014643785908
0.0,8.7,-0.3,-4.1,-4.1,3.9,2.6,2.7,0.3,1.3,1.0,0.949853443537274
-0.1,-1.3,0.2,-6.2,-6.2,-4.9,18.7,2.1,0.4,16.5,1.0,0.968000784321419
2.0,0.2,-0.2,-3.9,-3.9,9.7,3.6,14.6,1.6,5.4,1.0,0.9563007268252994
9.0,0.0,-13.2,-7.7,-7.7,8.6,0.7,10.9,3.5,2.3,1.0,0.9453767332292252
2.4,0.0,-3.1,-3.2,-3.2,10.3,2.1,4.3,0.8,5.2,1.0,0.959151173527268
0.0,0.0,-0.5,-2.1,-2.1,0.5,1.5,5.4,0.2,3.9,1.0,0.9309414299322856
2.1,-0.3,-1.8,-5.1,-5.1,6.6,4.1,8.1,1.7,1.4,1.0,0.9578149898598836
-0.1,-0.2,-0.5,-0.8,-0.8,1.9,2.9,1.2,0.1,3.2,1.0,0.9392739724172128
0.3,0.0,-0.7,-3.0,-3.0,5.2,3.4,3.1,0.4,17.5,1.0,0.955759777427809
0.0,-0.0,-0.2,3.2,3.2,6.1,4.0,5.3,0.2,2.1,1.0,0.9326793543705116
0.0,-0.2,-0.1,-6.6,-6.6,3.7,4.1,2.9,0.6,4.3,1.0,0.9626803631302282
-0.0,0.1,-0.1,-2.5,-2.5,-2.1,5.1,2.8,0.3,1.4,1.0,0.9371156421737186
0.0,0.0,-0.0,2.9,2.9,7.0,4.6,8.5,0.3,2.9,1.0,0.9339391140570924
1.5,14.4,-18.4,-7.5,-7.5,-1.8,0.5,3.5,0.9,1.0,1.0,0.8887768265711434
6.2,-0.5,-1.0,-4.7,-4.7,8.6,5.3,21.2,3.9,0.8,1.0,0.95258597287017
0.0,-0.0,0.0,2.4,2.4,-2.3,28.8,6.4,0.5,9.6,1.0,0.9604469693153668
2.5,-0.0,-0.5,-3.4,-3.4,11.0,3.5,8.0,1.2,0.9,1.0,0.9627683247547676
9.7,2.3,-12.1,-9.3,-9.3,8.7,0.6,7.2,4.2,5.6,1.0,0.9567956593049884
15.5,0.0,-3.8,-8.7,-8.7,9.3,7.6,8.1,11.2,3.4,1.0,0.9774363725411094
0.4,-0.6,-0.1,-0.7,-0.7,8.2,2.3,13.5,0.6,1.8,1.0,0.9397629566421518
1.3,1.3,-0.9,-6.9,-6.9,3.7,4.5,5.7,1.7,0.5,1.0,0.9601488420865126
0.4,-0.4,-6.1,-2.9,-2.9,4.1,1.9,3.2,0.4,2.7,1.0,0.93732451583016
1.5,0.0,-2.0,-3.4,-3.4,6.5,3.2,7.2,1.0,1.4,1.0,0.9511518423412229
42.9,1.1,-41.6,-10.1,-10.1,11.3,0.9,6.4,18.3,8.5,1.0,0.933362211774684
0.0,0.1,-0.3,-5.4,-5.4,-3.6,2.3,3.3,0.3,3.3,1.0,0.937229414712718
3.3,0.0,-0.5,-6.9,-6.9,7.5,4.9,15.0,3.8,2.3,1.0,0.9619403720829749
10.0,0.0,-7.2,-9.0,-9.0,8.9,1.8,7.9,6.0,1.1,1.0,0.9652506600799814
0.0,-0.0,-0.0,0.6,0.6,0.9,7.5,5.7,0.3,1.4,1.0,0.9350270219940252
0.0,0.0,-0.0,1.4,1.4,8.4,2.2,4.3,0.2,2.9,1.0,0.9445508301398636
-0.2,0.0,-0.2,-0.6,-0.6,-4.5,2.5,2.6,0.1,3.8,1.0,0.9137592549825296
1.5,-2.3,-6.5,-6.5,-6.5,9.0,1.3,1.7,0.6,14.2,1.0,0.9631733107210516
2.3,-0.1,-1.8,-9.5,-9.5,3.5,2.6,3.8,2.6,1.7,1.0,0.9652545978763682
2.4,0.0,-4.5,-8.8,-8.8,5.5,0.7,8.5,2.3,4.7,1.0,0.9567915125204298
-0.3,19.1,0.0,5.2,5.2,-1.2,14.1,3.2,0.1,10.6,1.0,0.9181148066546676
3.6,0.1,-1.8,-4.9,-4.9,8.1,3.4,12.2,2.2,3.8,1.0,0.9559959451976644
0.3,-0.6,-0.9,-8.2,-8.2,-0.8,4.8,2.3,1.1,3.9,1.0,0.9589378746378144
0.4,0.0,-1.7,-1.9,-1.9,8.9,1.8,2.9,0.3,7.1,1.0,0.9551712336128052
4.3,-0.8,-3.1,-5.5,-5.5,4.8,1.9,26.6,3.0,2.6,1.0,0.9246207486920529
1.0,-0.0,-0.0,-7.6,-7.6,0.6,4.9,15.0,2.8,19.4,1.0,0.9514319359400408
0.3,1.9,-1.6,-4.8,-4.8,2.0,4.2,2.8,0.6,0.5,1.0,0.9508888174572896
0.0,15.4,-0.0,7.3,7.3,8.0,7.0,6.1,0.1,2.1,1.0,0.9177136072458408
0.9,-1.0,-0.4,2.2,2.2,7.1,4.5,15.4,0.8,3.9,1.0,0.9265914498384338
0.3,-7.1,-0.5,-6.1,-6.1,3.8,2.6,6.4,0.9,1.8,1.0,0.9577521977614372
6.7,0.0,-3.5,-9.3,-9.3,3.2,5.0,3.5,4.4,3.1,1.0,0.9672447872964004
1.1,-0.2,-1.1,-6.6,-6.6,6.1,4.4,3.6,1.2,2.6,1.0,0.9657090832986996
-0.0,0.0,0.5,1.7,1.7,5.7,11.4,6.8,0.3,12.9,1.0,0.9531371572421884
1.2,-3.6,-0.4,-9.3,-9.3,6.7,5.1,4.3,3.0,5.2,1.0,0.9745640526678524
1.7,-0.0,-0.8,-8.8,-8.8,8.1,1.9,4.5,1.9,6.8,1.0,0.9709409475072897
3.9,-19.8,-11.9,-2.3,-2.3,8.7,1.3,6.9,0.9,2.1,1.0,0.9408863044574044
2.5,2.7,-0.8,-7.9,-7.9,3.4,5.3,9.1,3.4,3.0,1.0,0.9611231917613816
2.3,-3.0,-0.4,-8.5,-8.5,8.2,6.6,4.4,3.0,1.5,1.0,0.9761423605370252
0.0,-9.2,0.0,-4.1,-4.1,3.1,7.3,7.4,0.6,0.8,1.0,0.9580567481344352
0.0,1.3,-0.0,-6.7,-6.7,5.1,4.5,3.6,0.6,2.3,1.0,0.9647538570951988
0.2,-0.0,-0.0,-5.9,-5.9,5.1,7.1,5.4,1.1,11.9,0.0,0.9663983637181486
0.2,-0.1,-1.2,-5.9,-5.9,4.7,2.2,4.6,0.7,2.9,1.0,0.9567569458896971
-0.6,0.0,0.0,-3.5,-3.5,-10.3,11.8,1.5,0.1,5.2,1.0,0.933708149744652
-0.0,11.9,-3.5,4.8,4.8,2.7,1.8,1.8,0.1,7.2,1.0,0.8949219983822713
0.4,4.6,-2.8,-8.3,-8.3,-0.4,2.0,2.8,1.0,0.8,1.0,0.9495008853055699
9.2,3.2,-9.3,-6.8,-6.8,9.8,2.1,6.9,3.3,2.3,1.0,0.9576617725749721
-0.0,-1.2,-0.0,-1.6,-1.6,1.9,6.3,2.6,0.2,0.8,1.0,0.9481362014752002
1.1,-0.2,-3.3,-7.5,-7.5,1.1,3.7,4.6,1.7,1.3,1.0,0.9531614866119741
1.2,3.1,-1.3,-7.5,-7.5,6.7,2.6,3.7,1.3,0.6,1.0,0.9650577608188442
-1.7,-0.3,0.2,4.8,4.8,-1.6,5.0,2.7,0.0,1.3,1.0,0.9029762596330642
1.2,-0.4,-1.4,-6.3,-6.3,8.3,1.1,8.5,1.1,31.1,1.0,0.9634623550519356
28.7,-2.0,-7.2,-8.0,-8.0,12.0,2.9,24.9,18.2,0.7,1.0,0.9651793456572876
-0.0,-6.7,-0.0,1.1,1.1,-3.7,2.3,8.4,0.2,3.8,1.0,0.9005271874396261
0.2,-0.0,-1.0,-5.5,-5.5,4.6,2.0,3.2,0.5,1.9,1.0,0.9565922498958032
-0.0,0.0,-0.6,6.4,6.4,7.8,2.8,2.8,0.1,1.9,1.0,0.9240996270280891
22.0,0.4,-11.1,-11.5,-11.5,10.3,1.8,4.6,18.1,2.3,1.0,0.9764994154033634
11.2,-0.0,-3.2,-8.0,-8.0,7.9,2.7,14.5,6.5,5.0,1.0,0.9627144279402292
-0.1,-14.1,-0.2,2.4,2.4,-0.1,7.9,1.0,0.1,1.8,1.0,0.9393441558546972
0.0,0.1,-0.0,6.9,6.9,10.8,4.6,6.1,0.1,1.6,1.0,0.9323762029242968
1.0,3.8,-1.2,-2.3,-2.3,6.8,2.7,10.6,0.9,1.1,1.0,0.942533137008318
0.0,-0.1,-0.0,-2.1,-2.1,6.6,7.1,4.6,0.5,2.1,1.0,0.9591966969558868
0.0,0.2,-0.0,5.6,5.6,7.4,4.8,6.1,0.1,10.0,1.0,0.9291629263171146
6.0,-2.8,-2.4,-8.8,-8.8,7.0,3.8,6.4,4.7,0.8,1.0,0.9702298210714736
14.8,6.0,-15.5,-7.8,-7.8,10.3,0.9,9.9,4.8,1.7,1.0,0.9475038419577868
-0.1,0.1,-0.1,-1.1,-1.1,-6.4,4.1,2.1,0.1,7.6,1.0,0.9157678480376628
0.1,1.0,-3.7,-8.1,-8.1,-6.0,2.9,2.3,0.9,3.4,1.0,0.9361427859618712
0.0,-6.2,-0.1,-1.1,-1.1,-0.5,7.8,2.6,0.3,1.2,1.0,0.9452361335410576
-0.1,-6.0,-0.1,-0.6,-0.6,-0.8,4.5,2.0,0.1,0.6,1.0,0.9360923095720006
-0.0,3.6,-0.0,3.0,3.0,3.1,4.7,3.6,0.1,3.8,1.0,0.9267898802807284
0.0,-0.0,-1.6,-6.8,-6.8,-4.7,4.9,1.6,0.5,0.8,1.0,0.9441623967907368
1.7,-0.0,-0.4,-3.6,-3.6,6.4,2.7,14.7,1.3,0.8,1.0,0.9445093255167474
0.0,0.0,-0.0,-6.2,-6.2,-1.3,5.3,6.1,0.9,4.0,1.0,0.9497055880742294
0.2,2.0,-1.0,-4.0,-4.0,-1.2,5.6,2.9,0.5,2.1,1.0,0.9438033193995152
3.6,-0.0,-1.4,-3.2,-3.2,7.7,3.3,12.4,1.6,0.3,1.0,0.949371933419272
3.6,0.0,-1.6,-7.7,-7.7,10.4,5.3,3.2,2.4,10.6,1.0,0.9761856902608346
12.7,-0.2,-3.3,-8.7,-8.7,7.0,4.1,13.5,9.7,14.8,1.0,0.9679762955180088
7.2,-0.6,-9.5,-9.7,-9.7,5.9,1.3,7.5,5.6,1.3,1.0,0.9571509802647112
0.0,-0.5,-0.0,-4.1,-4.1,4.6,5.2,7.0,0.7,4.4,1.0,0.9558022928998696
0.2,0.0,-0.0,-2.7,-2.7,0.8,10.6,4.7,0.6,0.2,1.0,0.9537361113079804
0.1,-0.0,-0.4,4.1,4.1,5.9,5.8,4.7,0.2,4.5,1.0,0.933461539284872
3.6,-0.1,-2.6,-7.8,-7.8,9.0,2.0,6.5,2.5,5.0,1.0,0.9673746913945804
0.5,4.3,-0.7,-0.5,-0.5,6.8,3.4,10.9,0.7,2.0,1.0,0.9373609128740814
11.1,-1.4,-1.0,-4.6,-4.6,12.4,9.1,12.2,4.9,1.0,1.0,0.9735925288731592
1.0,0.0,-0.3,-2.3,-2.3,8.4,5.4,9.9,1.1,2.5,1.0,0.9556658844980612
9.1,-1.1,-2.4,-10.2,-10.2,5.7,3.0,18.8,14.7,3.2,1.0,0.964591156909332
-0.1,-14.7,0.6,3.7,3.7,-1.5,15.7,6.5,0.2,0.1,1.0,0.9407772729193672
